Home_Team,Away_Team,Home_Score,Away_Score,Penalties,Player_Name,Goal_Time,Outcome,Date,Time,Stadium,City,Attendance,Referee,Referee_City
mexico, Czechoslovakia,3.0,1.0,NO,Mašek,1,Home Win,1962-06-07,15:00:00,Estadio Sausalito,Viña del Mar,106480.0,Gottfried Dienst,Switzerland
argentina, Bulgaria,1.0,0.0,NO,Facundo,4,Home Win,1962-05-30,15:00:00,Estadio El Teniente,Unknown,71340.0,Juan Gardeazábal Garay,Spain
hungary, England,2.0,1.0,NO,Tichy,17,Home Win,1962-05-31,15:00:00,Estadio El Teniente,Rancagua,79380.0,Leo Horn,Netherlands
hungary, England,2.0,1.0,NO,Albert,71,Home Win,1962-05-31,15:00:00,Estadio El Teniente,Rancagua,79380.0,Leo Horn,Netherlands
hungary, England,2.0,1.0,NO,Flowers,60,Home Win,1962-05-31,15:00:00,Estadio El Teniente,Rancagua,79380.0,Leo Horn,Netherlands
england, Argentina,3.0,1.0,NO,Flowers,17,Home Win,1962-06-02,15:00:00,Estadio El Teniente,Rancagua,97940.0,Nikolay Latyshev,Soviet Union
england, Argentina,3.0,1.0,NO,pen.,42,Home Win,1962-06-02,15:00:00,Estadio El Teniente,Rancagua,97940.0,Nikolay Latyshev,Soviet Union
england, Argentina,3.0,1.0,NO,Charlton,67,Home Win,1962-06-02,15:00:00,Estadio El Teniente,Rancagua,97940.0,Nikolay Latyshev,Soviet Union
england, Argentina,3.0,1.0,NO,Sanfilippo,81,Home Win,1962-06-02,15:00:00,Estadio El Teniente,Rancagua,97940.0,Nikolay Latyshev,Soviet Union
hungary, Bulgaria,6.0,1.0,NO,Albert,1,Home Win,1962-06-03,15:00:00,Estadio El Teniente,Rancagua,74420.0,Juan Gardeazábal Garay,Spain
hungary, Bulgaria,6.0,1.0,NO,Tichy,8,Home Win,1962-06-03,15:00:00,Estadio El Teniente,Rancagua,74420.0,Juan Gardeazábal Garay,Spain
hungary, Bulgaria,6.0,1.0,NO,Solymosi,12,Home Win,1962-06-03,15:00:00,Estadio El Teniente,Rancagua,74420.0,Juan Gardeazábal Garay,Spain
hungary, Bulgaria,6.0,1.0,NO,Sokolov,64,Home Win,1962-06-03,15:00:00,Estadio El Teniente,Rancagua,74420.0,Juan Gardeazábal Garay,Spain
chile, Soviet Union,2.0,1.0,NO,L. Sánchez,11,Home Win,1962-06-10,14:30:00,Estadio Carlos Dittborn,Arica,172680.0,Leo Horn,Netherlands
chile, Soviet Union,2.0,1.0,NO,Rojas,29,Home Win,1962-06-10,14:30:00,Estadio Carlos Dittborn,Arica,172680.0,Leo Horn,Netherlands
chile, Soviet Union,2.0,1.0,NO,Chislenko,26,Home Win,1962-06-10,14:30:00,Estadio Carlos Dittborn,Arica,172680.0,Leo Horn,Netherlands
czechoslovakia, Hungary,1.0,0.0,NO,Scherer,13,Home Win,1962-06-10,14:30:00,Estadio El Teniente,Rancagua,116900.0,Nikolay Latyshev,Soviet Union
brazil, England,3.0,1.0,NO,Garrincha,31,Home Win,1962-06-10,14:30:00,Estadio Sausalito,Viña del Mar,177360.0,Pierre Schwinte,France
brazil, England,3.0,1.0,NO,Vavá,53,Home Win,1962-06-10,14:30:00,Estadio Sausalito,Viña del Mar,177360.0,Pierre Schwinte,France
brazil, England,3.0,1.0,NO,Hitchens,38,Home Win,1962-06-10,14:30:00,Estadio Sausalito,Viña del Mar,177360.0,Pierre Schwinte,France
yugoslavia, West Germany,1.0,0.0,NO,Radaković,85,Home Win,1962-06-10,14:30:00,Estadio Nacional,Santiago,633240.0,Arturo Yamasaki Maldonado,Peru
czechoslovakia, Yugoslavia,3.0,1.0,NO,Kadraba,48,Home Win,1962-06-13,14:30:00,Estadio Sausalito,Viña del Mar,58900.0,Gottfried Dienst,Switzerland
czechoslovakia, Yugoslavia,3.0,1.0,NO,Scherer,80,Home Win,1962-06-13,14:30:00,Estadio Sausalito,Viña del Mar,58900.0,Gottfried Dienst,Switzerland
czechoslovakia, Yugoslavia,3.0,1.0,NO,Jerković,69,Home Win,1962-06-13,14:30:00,Estadio Sausalito,Viña del Mar,58900.0,Gottfried Dienst,Switzerland
brazil, Chile,4.0,2.0,NO,Garrincha,9,Home Win,1962-06-13,14:30:00,Estadio Nacional,Santiago,765940.0,Arturo Yamasaki,Peru
brazil, Chile,4.0,2.0,NO,Vavá,47,Home Win,1962-06-13,14:30:00,Estadio Nacional,Santiago,765940.0,Arturo Yamasaki,Peru
brazil, Chile,4.0,2.0,NO,Toro,42,Home Win,1962-06-13,14:30:00,Estadio Nacional,Santiago,765940.0,Arturo Yamasaki,Peru
brazil, Chile,4.0,2.0,NO,L. Sánchez,61,Home Win,1962-06-13,14:30:00,Estadio Nacional,Santiago,765940.0,Arturo Yamasaki,Peru
chile, Yugoslavia,1.0,0.0,NO,Rojas,90,Home Win,1962-06-16,14:30:00,Estadio Nacional,Santiago,666970.0,Juan Gardeazábal Garay,Spain
brazil, Czechoslovakia,3.0,1.0,NO,Amarildo,17,Home Win,1962-06-17,14:30:00,Estadio Nacional,Santiago,686790.0,Nikolay Latyshev,Soviet Union
brazil, Czechoslovakia,3.0,1.0,NO,Zito,69,Home Win,1962-06-17,14:30:00,Estadio Nacional,Santiago,686790.0,Nikolay Latyshev,Soviet Union
brazil, Czechoslovakia,3.0,1.0,NO,Vavá,78,Home Win,1962-06-17,14:30:00,Estadio Nacional,Santiago,686790.0,Nikolay Latyshev,Soviet Union
brazil, Czechoslovakia,3.0,1.0,NO,Masopust,15,Home Win,1962-06-17,14:30:00,Estadio Nacional,Santiago,686790.0,Nikolay Latyshev,Soviet Union
france, Mexico,1.0,1.0,NO,Hausser,62,Draw,1966-07-13,19:30:00,Wembley Stadium,London,692370.0,Menachem Ashkenazi,Israel
france, Mexico,1.0,1.0,NO,Borja,48,Draw,1966-07-13,19:30:00,Wembley Stadium,London,692370.0,Menachem Ashkenazi,Israel
uruguay, France,2.0,1.0,NO,Rocha,26,Home Win,1966-07-15,19:30:00,White City Stadium,London,456620.0,Karol Galba,Czechoslovakia
uruguay, France,2.0,1.0,NO,Cortés,31,Home Win,1966-07-15,19:30:00,White City Stadium,London,456620.0,Karol Galba,Czechoslovakia
uruguay, France,2.0,1.0,NO,De Bourgoing,15,Home Win,1966-07-15,19:30:00,White City Stadium,London,456620.0,Karol Galba,Czechoslovakia
england, Mexico,2.0,0.0,NO,B. Charlton,37,Home Win,1966-07-16,19:30:00,Wembley Stadium,London,925700.0,Concetto Lo Bello,Italy
england, Mexico,2.0,0.0,NO,Hunt,75,Home Win,1966-07-16,19:30:00,Wembley Stadium,London,925700.0,Concetto Lo Bello,Italy
england, France,2.0,0.0,NO,Hunt,38,Home Win,1966-07-20,19:30:00,Wembley Stadium,London,982700.0,Arturo Yamasaki,Peru
west germany,  Switzerland,5.0,0.0,NO,Held,16,Home Win,1966-07-12,19:30:00,Hillsborough Stadium,Sheffield,361270.0,Hugh Phillips,Scotland
west germany,  Switzerland,5.0,0.0,NO,Haller,21,Home Win,1966-07-12,19:30:00,Hillsborough Stadium,Sheffield,361270.0,Hugh Phillips,Scotland
west germany,  Switzerland,5.0,0.0,NO,pen.,40,Home Win,1966-07-12,19:30:00,Hillsborough Stadium,Sheffield,361270.0,Hugh Phillips,Scotland
argentina, Spain,2.0,1.0,NO,Artime,65,Home Win,1966-07-13,19:30:00,Villa Park,Birmingham,427380.0,Dimitar Rumenchev,Bulgaria
argentina, Spain,2.0,1.0,NO,Pirri,71,Home Win,1966-07-13,19:30:00,Villa Park,Birmingham,427380.0,Dimitar Rumenchev,Bulgaria
spain,  Switzerland,2.0,1.0,NO,Sanchís,57,Home Win,1966-07-15,19:30:00,Hillsborough Stadium,Sheffield,320280.0,Tofiq Bahramov,Soviet Union
spain,  Switzerland,2.0,1.0,NO,Amancio,75,Home Win,1966-07-15,19:30:00,Hillsborough Stadium,Sheffield,320280.0,Tofiq Bahramov,Soviet Union
spain,  Switzerland,2.0,1.0,NO,Quentin,31,Home Win,1966-07-15,19:30:00,Hillsborough Stadium,Sheffield,320280.0,Tofiq Bahramov,Soviet Union
argentina,  Switzerland,2.0,0.0,NO,Artime,52,Home Win,1966-07-19,19:30:00,Hillsborough Stadium,Sheffield,321270.0,Joaquim Campos,Portugal
argentina,  Switzerland,2.0,0.0,NO,Onega,79,Home Win,1966-07-19,19:30:00,Hillsborough Stadium,Sheffield,321270.0,Joaquim Campos,Portugal
west germany, Spain,2.0,1.0,NO,Emmerich,39,Home Win,1966-07-20,19:30:00,Villa Park,Birmingham,421870.0,Armando Marques,Brazil
west germany, Spain,2.0,1.0,NO,Seeler,84,Home Win,1966-07-20,19:30:00,Villa Park,Birmingham,421870.0,Armando Marques,Brazil
west germany, Spain,2.0,1.0,NO,Fusté,23,Home Win,1966-07-20,19:30:00,Villa Park,Birmingham,421870.0,Armando Marques,Brazil
brazil, Bulgaria,2.0,0.0,NO,Pelé,15,Home Win,1966-07-12,19:30:00,Goodison Park,Liverpool,473080.0,Kurt Tschenscher,West Germany
brazil, Bulgaria,2.0,0.0,NO,Garrincha,63,Home Win,1966-07-12,19:30:00,Goodison Park,Liverpool,473080.0,Kurt Tschenscher,West Germany
portugal, Hungary,3.0,1.0,NO,José Augusto,2,Home Win,1966-07-13,19:30:00,Old Trafford,Manchester,298860.0,Leo Callaghan,Wales
portugal, Hungary,3.0,1.0,NO,Torres,90,Home Win,1966-07-13,19:30:00,Old Trafford,Manchester,298860.0,Leo Callaghan,Wales
portugal, Hungary,3.0,1.0,NO,Bene,60,Home Win,1966-07-13,19:30:00,Old Trafford,Manchester,298860.0,Leo Callaghan,Wales
hungary, Brazil,3.0,1.0,NO,Bene,2,Home Win,1966-07-15,19:30:00,Goodison Park,Liverpool,513870.0,Ken Dagnall,England
hungary, Brazil,3.0,1.0,NO,Farkas,64,Home Win,1966-07-15,19:30:00,Goodison Park,Liverpool,513870.0,Ken Dagnall,England
hungary, Brazil,3.0,1.0,NO,Mészöly,73,Home Win,1966-07-15,19:30:00,Goodison Park,Liverpool,513870.0,Ken Dagnall,England
hungary, Brazil,3.0,1.0,NO,Tostão,14,Home Win,1966-07-15,19:30:00,Goodison Park,Liverpool,513870.0,Ken Dagnall,England
portugal, Bulgaria,3.0,0.0,NO,Vutsov,7,Home Win,1966-07-16,15:00:00,Old Trafford,Manchester,254380.0,José María Codensal,Uruguay
portugal, Bulgaria,3.0,0.0,NO,o.g.,38,Home Win,1966-07-16,15:00:00,Old Trafford,Manchester,254380.0,José María Codensal,Uruguay
portugal, Bulgaria,3.0,0.0,NO,Eusébio,81,Home Win,1966-07-16,15:00:00,Old Trafford,Manchester,254380.0,José María Codensal,Uruguay
portugal, Brazil,3.0,1.0,NO,Simões,15,Home Win,1966-07-19,19:30:00,Goodison Park,Liverpool,584790.0,George McCabe,England
portugal, Brazil,3.0,1.0,NO,Eusébio,27,Home Win,1966-07-19,19:30:00,Goodison Park,Liverpool,584790.0,George McCabe,England
portugal, Brazil,3.0,1.0,NO,Rildo,73,Home Win,1966-07-19,19:30:00,Goodison Park,Liverpool,584790.0,George McCabe,England
hungary, Bulgaria,3.0,1.0,NO,Davidov,43,Home Win,1966-07-20,19:30:00,Old Trafford,Manchester,241290.0,Roberto Goicoechea,Argentina
hungary, Bulgaria,3.0,1.0,NO,o.g.,45,Home Win,1966-07-20,19:30:00,Old Trafford,Manchester,241290.0,Roberto Goicoechea,Argentina
hungary, Bulgaria,3.0,1.0,NO,[40],54,Home Win,1966-07-20,19:30:00,Old Trafford,Manchester,241290.0,Roberto Goicoechea,Argentina
hungary, Bulgaria,3.0,1.0,NO,Asparuhov,15,Home Win,1966-07-20,19:30:00,Old Trafford,Manchester,241290.0,Roberto Goicoechea,Argentina
soviet union, North Korea,3.0,0.0,NO,Malofeyev,31,Home Win,1966-07-12,19:30:00,Ayresome Park,Middlesbrough,230060.0,Juan Gardeazábal Garay,Spain
soviet union, North Korea,3.0,0.0,NO,Banishevskiy,33,Home Win,1966-07-12,19:30:00,Ayresome Park,Middlesbrough,230060.0,Juan Gardeazábal Garay,Spain
italy, Chile,2.0,0.0,NO,Mazzola,8,Home Win,1966-07-13,19:30:00,Roker Park,Sunderland,271990.0,Gottfried Dienst,Switzerland
italy, Chile,2.0,0.0,NO,Barison,88,Home Win,1966-07-13,19:30:00,Roker Park,Sunderland,271990.0,Gottfried Dienst,Switzerland
chile, North Korea,1.0,1.0,NO,Marcos,26,Draw,1966-07-15,19:30:00,Ayresome Park,Middlesbrough,137920.0,Ali Kandil,United Arab Republic
chile, North Korea,1.0,1.0,NO,Pak Seung-zin,88,Draw,1966-07-15,19:30:00,Ayresome Park,Middlesbrough,137920.0,Ali Kandil,United Arab Republic
soviet union, Italy,1.0,0.0,NO,Chislenko,57,Home Win,1966-07-16,15:00:00,Roker Park,Sunderland,277930.0,Rudolf Kreitlein,West Germany
north korea, Italy,1.0,0.0,NO,Pak Doo-ik,42,Home Win,1966-07-19,19:30:00,Ayresome Park,Middlesbrough,178290.0,Pierre Schwinte,France
soviet union, Chile,2.0,1.0,NO,Porkuyan,28,Home Win,1966-07-20,19:30:00,Roker Park,Sunderland,160270.0,John Adair,Northern Ireland
soviet union, Chile,2.0,1.0,NO,Marcos,32,Home Win,1966-07-20,19:30:00,Roker Park,Sunderland,160270.0,John Adair,Northern Ireland
england, Argentina,1.0,0.0,NO,Hurst,78,Home Win,1966-07-23,15:00:00,Wembley Stadium,London,905840.0,Rudolf Kreitlein,West Germany
west germany, Uruguay,4.0,0.0,NO,Haller,11,Home Win,1966-07-23,15:00:00,Hillsborough Stadium,Sheffield,400070.0,Jim Finney,England
west germany, Uruguay,4.0,0.0,NO,Beckenbauer,70,Home Win,1966-07-23,15:00:00,Hillsborough Stadium,Sheffield,400070.0,Jim Finney,England
west germany, Uruguay,4.0,0.0,NO,Seeler,75,Home Win,1966-07-23,15:00:00,Hillsborough Stadium,Sheffield,400070.0,Jim Finney,England
soviet union, Hungary,2.0,1.0,NO,Chislenko,5,Home Win,1966-07-23,15:00:00,Roker Park,Sunderland,268440.0,Juan Gardeazábal Garay,Spain
soviet union, Hungary,2.0,1.0,NO,Porkuyan,46,Home Win,1966-07-23,15:00:00,Roker Park,Sunderland,268440.0,Juan Gardeazábal Garay,Spain
soviet union, Hungary,2.0,1.0,NO,Bene,57,Home Win,1966-07-23,15:00:00,Roker Park,Sunderland,268440.0,Juan Gardeazábal Garay,Spain
portugal, North Korea,5.0,3.0,NO,Eusébio,27,Home Win,1966-07-23,15:00:00,Goodison Park,Liverpool,402480.0,Menachem Ashkenazi,Israel
portugal, North Korea,5.0,3.0,NO,pen.,80,Home Win,1966-07-23,15:00:00,Goodison Park,Liverpool,402480.0,Menachem Ashkenazi,Israel
portugal, North Korea,5.0,3.0,NO,Pak Seung-zin,1,Home Win,1966-07-23,15:00:00,Goodison Park,Liverpool,402480.0,Menachem Ashkenazi,Israel
portugal, North Korea,5.0,3.0,NO,Li Dong-woon,22,Home Win,1966-07-23,15:00:00,Goodison Park,Liverpool,402480.0,Menachem Ashkenazi,Israel
portugal, North Korea,5.0,3.0,NO,Yang Seung-kook,25,Home Win,1966-07-23,15:00:00,Goodison Park,Liverpool,402480.0,Menachem Ashkenazi,Israel
west germany, Soviet Union,2.0,1.0,NO,Haller,43,Home Win,1966-07-25,19:30:00,Goodison Park,Liverpool,382730.0,Concetto Lo Bello,Italy
west germany, Soviet Union,2.0,1.0,NO,Beckenbauer,67,Home Win,1966-07-25,19:30:00,Goodison Park,Liverpool,382730.0,Concetto Lo Bello,Italy
west germany, Soviet Union,2.0,1.0,NO,Porkuyan,88,Home Win,1966-07-25,19:30:00,Goodison Park,Liverpool,382730.0,Concetto Lo Bello,Italy
england, Portugal,2.0,1.0,NO,B. Charlton,30,Home Win,1966-07-26,19:30:00,Wembley Stadium,London,944930.0,Pierre Schwinte,France
england, Portugal,2.0,1.0,NO,Eusébio,82,Home Win,1966-07-26,19:30:00,Wembley Stadium,London,944930.0,Pierre Schwinte,France
portugal, Soviet Union,2.0,1.0,NO,Eusébio,12,Home Win,1966-07-28,19:30:00,Wembley Stadium,London,876960.0,Ken Dagnall,England
portugal, Soviet Union,2.0,1.0,NO,pen.,89,Home Win,1966-07-28,19:30:00,Wembley Stadium,London,876960.0,Ken Dagnall,England
portugal, Soviet Union,2.0,1.0,NO,Malofeyev,43,Home Win,1966-07-28,19:30:00,Wembley Stadium,London,876960.0,Ken Dagnall,England
england, West Germany,4.0,2.0,NO,Hurst,18,Home Win,1966-07-30,15:00:00,Wembley Stadium,London,969240.0,Gottfried Dienst,Switzerland
england, West Germany,4.0,2.0,NO,Hurst,101,Home Win,1966-07-30,15:00:00,Wembley Stadium,London,969240.0,Gottfried Dienst,Switzerland
england, West Germany,4.0,2.0,NO,Hurst,120,Home Win,1966-07-30,15:00:00,Wembley Stadium,London,969240.0,Gottfried Dienst,Switzerland
england, West Germany,4.0,2.0,NO,Peters,78,Home Win,1966-07-30,15:00:00,Wembley Stadium,London,969240.0,Gottfried Dienst,Switzerland
england, West Germany,4.0,2.0,NO,Haller,12,Home Win,1966-07-30,15:00:00,Wembley Stadium,London,969240.0,Gottfried Dienst,Switzerland
england, West Germany,4.0,2.0,NO,Weber,89,Home Win,1966-07-30,15:00:00,Wembley Stadium,London,969240.0,Gottfried Dienst,Switzerland
belgium, El Salvador,3.0,0.0,NO,Van Moer,12,Home Win,1970-06-03,16:00:00,Estadio Azteca,Mexico City,922050.0,Andrei Rădulescu,Romania
belgium, El Salvador,3.0,0.0,NO,Lambert,79,Home Win,1970-06-03,16:00:00,Estadio Azteca,Mexico City,922050.0,Andrei Rădulescu,Romania
soviet union, Belgium,4.0,1.0,NO,Byshovets,14,Home Win,1970-06-06,16:00:00,Estadio Azteca,Mexico City,952610.0,Rudolf Scheurer,Switzerland
soviet union, Belgium,4.0,1.0,NO,Asatiani,57,Home Win,1970-06-06,16:00:00,Estadio Azteca,Mexico City,952610.0,Rudolf Scheurer,Switzerland
soviet union, Belgium,4.0,1.0,NO,Khmelnytskyi,76,Home Win,1970-06-06,16:00:00,Estadio Azteca,Mexico City,952610.0,Rudolf Scheurer,Switzerland
soviet union, Belgium,4.0,1.0,NO,Lambert,86,Home Win,1970-06-06,16:00:00,Estadio Azteca,Mexico City,952610.0,Rudolf Scheurer,Switzerland
mexico, El Salvador,4.0,0.0,NO,Valdivia,45,Home Win,1970-06-07,12:00:00,Estadio Azteca,Mexico City,1030580.0,Ali Kandil,United Arab Republic
mexico, El Salvador,4.0,0.0,NO,Fragoso,58,Home Win,1970-06-07,12:00:00,Estadio Azteca,Mexico City,1030580.0,Ali Kandil,United Arab Republic
mexico, El Salvador,4.0,0.0,NO,Basaguren,83,Home Win,1970-06-07,12:00:00,Estadio Azteca,Mexico City,1030580.0,Ali Kandil,United Arab Republic
soviet union, El Salvador,2.0,0.0,NO,Byshovets,51,Home Win,1970-06-10,16:00:00,Estadio Azteca,Mexico City,899790.0,Rafael Hormazábal Díaz,Chile
mexico, Belgium,1.0,0.0,NO,Peña,14,Home Win,1970-06-11,16:00:00,Estadio Azteca,Mexico City,1081920.0,Ángel Norberto Coerezza,Argentina
uruguay, Israel,2.0,0.0,NO,Maneiro,23,Home Win,1970-06-02,16:00:00,Estadio Cuauhtémoc,Puebla,206540.0,Bobby Davidson,Scotland
uruguay, Israel,2.0,0.0,NO,Mujica,50,Home Win,1970-06-02,16:00:00,Estadio Cuauhtémoc,Puebla,206540.0,Bobby Davidson,Scotland
italy, Sweden,1.0,0.0,NO,Domenghini,10,Home Win,1970-06-03,16:00:00,Estadio Luis Dosal,Toluca,134330.0,Jack Taylor,England
sweden, Israel,1.0,1.0,NO,Turesson,53,Draw,1970-06-07,12:00:00,Estadio Luis Dosal,Toluca,96240.0,Seyoum Tarekegn,Ethiopia
sweden, Israel,1.0,1.0,NO,Spiegler,56,Draw,1970-06-07,12:00:00,Estadio Luis Dosal,Toluca,96240.0,Seyoum Tarekegn,Ethiopia
sweden, Uruguay,1.0,0.0,NO,Grahn,90,Home Win,1970-06-10,16:00:00,Estadio Cuauhtémoc,Puebla,181630.0,Henry Landauer,United States
england, Romania,1.0,0.0,NO,Hurst,65,Home Win,1970-06-02,16:00:00,Estadio Jalisco,Guadalajara,505600.0,Vital Loraux,Belgium
brazil, Czechoslovakia,4.0,1.0,NO,Rivellino,24,Home Win,1970-06-03,16:00:00,Estadio Jalisco,Guadalajara,528970.0,Ramón Barreto,Uruguay
brazil, Czechoslovakia,4.0,1.0,NO,Pelé,59,Home Win,1970-06-03,16:00:00,Estadio Jalisco,Guadalajara,528970.0,Ramón Barreto,Uruguay
brazil, Czechoslovakia,4.0,1.0,NO,Jairzinho,61,Home Win,1970-06-03,16:00:00,Estadio Jalisco,Guadalajara,528970.0,Ramón Barreto,Uruguay
brazil, Czechoslovakia,4.0,1.0,NO,Petráš,11,Home Win,1970-06-03,16:00:00,Estadio Jalisco,Guadalajara,528970.0,Ramón Barreto,Uruguay
romania, Czechoslovakia,2.0,1.0,NO,Neagu,52,Home Win,1970-06-06,16:00:00,Estadio Jalisco,Guadalajara,568180.0,Diego De Leo,Mexico
romania, Czechoslovakia,2.0,1.0,NO,Dumitrache,75,Home Win,1970-06-06,16:00:00,Estadio Jalisco,Guadalajara,568180.0,Diego De Leo,Mexico
romania, Czechoslovakia,2.0,1.0,NO,Petráš,5,Home Win,1970-06-06,16:00:00,Estadio Jalisco,Guadalajara,568180.0,Diego De Leo,Mexico
brazil, England,1.0,0.0,NO,Jairzinho,59,Home Win,1970-06-07,12:00:00,Estadio Jalisco,Guadalajara,668430.0,Abraham Klein,Israel
brazil, Romania,3.0,2.0,NO,Pelé,19,Home Win,1970-06-10,16:00:00,Estadio Jalisco,Guadalajara,508040.0,Ferdinand Marschall,Austria
brazil, Romania,3.0,2.0,NO,Jairzinho,22,Home Win,1970-06-10,16:00:00,Estadio Jalisco,Guadalajara,508040.0,Ferdinand Marschall,Austria
brazil, Romania,3.0,2.0,NO,Dumitrache,34,Home Win,1970-06-10,16:00:00,Estadio Jalisco,Guadalajara,508040.0,Ferdinand Marschall,Austria
brazil, Romania,3.0,2.0,NO,Dembrovschi,84,Home Win,1970-06-10,16:00:00,Estadio Jalisco,Guadalajara,508040.0,Ferdinand Marschall,Austria
england, Czechoslovakia,1.0,0.0,NO,Clarke,50,Home Win,1970-06-11,16:00:00,Estadio Jalisco,Guadalajara,492920.0,Roger Machin,France
peru, Bulgaria,3.0,2.0,NO,Gallardo,50,Home Win,1970-06-02,16:00:00,Estadio Nou Camp,León,137650.0,Antonio Sbardella,Italy
peru, Bulgaria,3.0,2.0,NO,Chumpitaz,55,Home Win,1970-06-02,16:00:00,Estadio Nou Camp,León,137650.0,Antonio Sbardella,Italy
peru, Bulgaria,3.0,2.0,NO,Cubillas,73,Home Win,1970-06-02,16:00:00,Estadio Nou Camp,León,137650.0,Antonio Sbardella,Italy
peru, Bulgaria,3.0,2.0,NO,Dermendzhiev,13,Home Win,1970-06-02,16:00:00,Estadio Nou Camp,León,137650.0,Antonio Sbardella,Italy
peru, Bulgaria,3.0,2.0,NO,Bonev,49,Home Win,1970-06-02,16:00:00,Estadio Nou Camp,León,137650.0,Antonio Sbardella,Italy
west germany, Morocco,2.0,1.0,NO,Seeler,56,Home Win,1970-06-03,16:00:00,Estadio Nou Camp,León,129420.0,Laurens van Ravens,Netherlands
west germany, Morocco,2.0,1.0,NO,Müller,80,Home Win,1970-06-03,16:00:00,Estadio Nou Camp,León,129420.0,Laurens van Ravens,Netherlands
west germany, Morocco,2.0,1.0,NO,Jarir,21,Home Win,1970-06-03,16:00:00,Estadio Nou Camp,León,129420.0,Laurens van Ravens,Netherlands
peru, Morocco,3.0,0.0,NO,Cubillas,65,Home Win,1970-06-06,16:00:00,Estadio Nou Camp,León,135370.0,Tofiq Bahramov,Soviet Union
peru, Morocco,3.0,0.0,NO,Challe,67,Home Win,1970-06-06,16:00:00,Estadio Nou Camp,León,135370.0,Tofiq Bahramov,Soviet Union
west germany, Bulgaria,5.0,2.0,NO,Libuda,20,Home Win,1970-06-07,12:00:00,Estadio Nou Camp,León,127100.0,José María Ortiz de Mendíbil,Spain
west germany, Bulgaria,5.0,2.0,NO,Müller,27,Home Win,1970-06-07,12:00:00,Estadio Nou Camp,León,127100.0,José María Ortiz de Mendíbil,Spain
west germany, Bulgaria,5.0,2.0,NO,pen.,67,Home Win,1970-06-07,12:00:00,Estadio Nou Camp,León,127100.0,José María Ortiz de Mendíbil,Spain
west germany, Bulgaria,5.0,2.0,NO,Nikodimov,12,Home Win,1970-06-07,12:00:00,Estadio Nou Camp,León,127100.0,José María Ortiz de Mendíbil,Spain
west germany, Bulgaria,5.0,2.0,NO,Kolev,89,Home Win,1970-06-07,12:00:00,Estadio Nou Camp,León,127100.0,José María Ortiz de Mendíbil,Spain
west germany, Peru,3.0,1.0,NO,Müller,19,Home Win,1970-06-10,16:00:00,Estadio Nou Camp,León,178750.0,Abel Aguilar Elizalde,Mexico
west germany, Peru,3.0,1.0,NO,Cubillas,44,Home Win,1970-06-10,16:00:00,Estadio Nou Camp,León,178750.0,Abel Aguilar Elizalde,Mexico
