Home_Team,Score,Away_Team,Penalties,First_Team_Goals,Second_Team_Goals,Date,Time,Stadium,City,Attendance,Referee,Referee_City,Player_Name,Goal_Time,Home_Score,Away_Score,Outcome
germany,1–1, Spain,NO,Klinsmann  48',Goikoetxea  14',1994-06-21,,Soldier Field,Chicago,631130.0,Filippi Cavani,Uruguay,Goikoetxea,14,1.0,1.0,Draw
bolivia,1–3, Spain,NO,E. Sánchez  67',"Guardiola  19' (pen.); pen.  66', 70'; Caminero",1994-06-27,,Soldier Field,Chicago,630890.0,Rodrigo Badilla,Costa Rica,E. Sánchez,67,1.0,3.0,Away Win
bolivia,1–3, Spain,NO,E. Sánchez  67',"Guardiola  19' (pen.); pen.  66', 70'; Caminero",1994-06-27,,Soldier Field,Chicago,630890.0,Rodrigo Badilla,Costa Rica,Guardiola,19,1.0,3.0,Away Win
bolivia,1–3, Spain,NO,E. Sánchez  67',"Guardiola  19' (pen.); pen.  66', 70'; Caminero",1994-06-27,,Soldier Field,Chicago,630890.0,Rodrigo Badilla,Costa Rica,pen.,66,1.0,3.0,Away Win
germany,3–2, South Korea,NO,"Klinsmann  12', 37'; Riedle  20'",Hwang Sun-hong  52'; Hong Myung-bo  63',1994-06-27,,Cotton Bowl,Dallas,639980.0,Joël Quiniou,France,Klinsmann,12,3.0,2.0,Home Win
germany,3–2, South Korea,NO,"Klinsmann  12', 37'; Riedle  20'",Hwang Sun-hong  52'; Hong Myung-bo  63',1994-06-27,,Cotton Bowl,Dallas,639980.0,Joël Quiniou,France,Riedle,20,3.0,2.0,Home Win
germany,3–2, South Korea,NO,"Klinsmann  12', 37'; Riedle  20'",Hwang Sun-hong  52'; Hong Myung-bo  63',1994-06-27,,Cotton Bowl,Dallas,639980.0,Joël Quiniou,France,Hwang Sun-hong,52,3.0,2.0,Home Win
germany,3–2, South Korea,NO,"Klinsmann  12', 37'; Riedle  20'",Hwang Sun-hong  52'; Hong Myung-bo  63',1994-06-27,,Cotton Bowl,Dallas,639980.0,Joël Quiniou,France,Hong Myung-bo,63,3.0,2.0,Home Win
argentina,4–0, Greece,NO,"Batistuta  2', 44', 90' (pen.); pen.  60'; Maradona",0,1994-06-21,,Foxboro Stadium,Foxborough,544560.0,Arturo Angeles,United States,Batistuta,2,4.0,0.0,Home Win
argentina,4–0, Greece,NO,"Batistuta  2', 44', 90' (pen.); pen.  60'; Maradona",0,1994-06-21,,Foxboro Stadium,Foxborough,544560.0,Arturo Angeles,United States,pen.,60,4.0,0.0,Home Win
nigeria,3–0, Bulgaria,NO,Yekini  21'; Amokachi  43'; Amunike  55',0,1994-06-21,,Cotton Bowl,Dallas,441320.0,Rodrigo Badilla,Costa Rica,Yekini,21,3.0,0.0,Home Win
nigeria,3–0, Bulgaria,NO,Yekini  21'; Amokachi  43'; Amunike  55',0,1994-06-21,,Cotton Bowl,Dallas,441320.0,Rodrigo Badilla,Costa Rica,Amokachi,43,3.0,0.0,Home Win
nigeria,3–0, Bulgaria,NO,Yekini  21'; Amokachi  43'; Amunike  55',0,1994-06-21,,Cotton Bowl,Dallas,441320.0,Rodrigo Badilla,Costa Rica,Amunike,55,3.0,0.0,Home Win
argentina,2–1, Nigeria,NO,"Caniggia  21', 28'",Siasia  8',1994-06-25,,Foxboro Stadium,Foxborough,544530.0,Bo Karlsson,Sweden,Caniggia,21,2.0,1.0,Home Win
argentina,2–1, Nigeria,NO,"Caniggia  21', 28'",Siasia  8',1994-06-25,,Foxboro Stadium,Foxborough,544530.0,Bo Karlsson,Sweden,Siasia,8,2.0,1.0,Home Win
bulgaria,4–0, Greece,NO,"Stoichkov  5' (pen.), 55' (pen.); pen.  65'; pen.  90'; Letchkov ; Borimirov",0,1994-06-26,,Soldier Field,Chicago,631600.0,Ali Bujsaim,United Arab Emirates,Stoichkov,5,4.0,0.0,Home Win
bulgaria,4–0, Greece,NO,"Stoichkov  5' (pen.), 55' (pen.); pen.  65'; pen.  90'; Letchkov ; Borimirov",0,1994-06-26,,Soldier Field,Chicago,631600.0,Ali Bujsaim,United Arab Emirates,pen.,65,4.0,0.0,Home Win
bulgaria,4–0, Greece,NO,"Stoichkov  5' (pen.), 55' (pen.); pen.  65'; pen.  90'; Letchkov ; Borimirov",0,1994-06-26,,Soldier Field,Chicago,631600.0,Ali Bujsaim,United Arab Emirates,pen.,90,4.0,0.0,Home Win
argentina,0–2, Bulgaria,NO,0,Stoichkov  61'; Sirakov  90+3',1994-06-30,,Cotton Bowl,Dallas,639980.0,Neji Jouini,Tunisia,Stoichkov,61,0.0,2.0,Away Win
italy,0–1, Republic of Ireland,NO,0,Houghton  11',1994-06-18,,Giants Stadium,East Rutherford,753380.0,Mario van der Ende,Netherlands,Houghton,11,0.0,1.0,Away Win
norway,1–0, Mexico,NO,Rekdal  84',0,1994-06-19,,RFK Stadium,Washington,523950.0,Sándor Puhl,Hungary,Rekdal,84,1.0,0.0,Home Win
italy,1–0, Norway,NO,D. Baggio  69',0,1994-06-23,,Giants Stadium,East Rutherford,746240.0,Hellmut Krug,Germany,D. Baggio,69,1.0,0.0,Home Win
mexico,2–1, Republic of Ireland,NO,"García  42', 65'",Aldridge  84',1994-06-24,,Citrus Bowl,Orlando,607900.0,Kurt Röthlisberger,Switzerland,García,42,2.0,1.0,Home Win
mexico,2–1, Republic of Ireland,NO,"García  42', 65'",Aldridge  84',1994-06-24,,Citrus Bowl,Orlando,607900.0,Kurt Röthlisberger,Switzerland,Aldridge,84,2.0,1.0,Home Win
italy,1–1, Mexico,NO,Massaro  48',Bernal  57',1994-06-28,,RFK Stadium,Washington,525350.0,Francisco Oscar Lamolina,Argentina,Massaro,48,1.0,1.0,Draw
italy,1–1, Mexico,NO,Massaro  48',Bernal  57',1994-06-28,,RFK Stadium,Washington,525350.0,Francisco Oscar Lamolina,Argentina,Bernal,57,1.0,1.0,Draw
belgium,1–0, Morocco,NO,Degryse  11',0,1994-06-19,,Citrus Bowl,Orlando,612190.0,José Torres Cadena,Colombia,Degryse,11,1.0,0.0,Home Win
netherlands,2–1, Saudi Arabia,NO,Jonk  50'; Taument  86',Anwar  18',1994-06-20,,RFK Stadium,Washington,505350.0,Manuel Díaz Vega,Spain,Jonk,50,2.0,1.0,Home Win
netherlands,2–1, Saudi Arabia,NO,Jonk  50'; Taument  86',Anwar  18',1994-06-20,,RFK Stadium,Washington,505350.0,Manuel Díaz Vega,Spain,Taument,86,2.0,1.0,Home Win
netherlands,2–1, Saudi Arabia,NO,Jonk  50'; Taument  86',Anwar  18',1994-06-20,,RFK Stadium,Washington,505350.0,Manuel Díaz Vega,Spain,Anwar,18,2.0,1.0,Home Win
belgium,1–0, Netherlands,NO,Albert  65',0,1994-06-25,,Citrus Bowl,Orlando,623870.0,Renato Marsiglia,Brazil,Albert,65,1.0,0.0,Home Win
saudi arabia,2–1, Morocco,NO,Al-Jaber  7' (pen.); pen.  45'; Anwar,Chaouch  26',1994-06-25,,Giants Stadium,East Rutherford,763220.0,Philip Don,England,Al-Jaber,7,2.0,1.0,Home Win
saudi arabia,2–1, Morocco,NO,Al-Jaber  7' (pen.); pen.  45'; Anwar,Chaouch  26',1994-06-25,,Giants Stadium,East Rutherford,763220.0,Philip Don,England,pen.,45,2.0,1.0,Home Win
saudi arabia,2–1, Morocco,NO,Al-Jaber  7' (pen.); pen.  45'; Anwar,Chaouch  26',1994-06-25,,Giants Stadium,East Rutherford,763220.0,Philip Don,England,Chaouch,26,2.0,1.0,Home Win
belgium,0–1, Saudi Arabia,NO,0,Al-Owairan  5',1994-06-29,,RFK Stadium,Washington,529590.0,Hellmut Krug,Germany,Al-Owairan,5,0.0,1.0,Away Win
morocco,1–2, Netherlands,NO,Nader  47',Bergkamp  43'; Roy  77',1994-06-29,,Citrus Bowl,Orlando,605780.0,Alberto Tejada Noriega,Peru,Nader,47,1.0,2.0,Away Win
morocco,1–2, Netherlands,NO,Nader  47',Bergkamp  43'; Roy  77',1994-06-29,,Citrus Bowl,Orlando,605780.0,Alberto Tejada Noriega,Peru,Bergkamp,43,1.0,2.0,Away Win
morocco,1–2, Netherlands,NO,Nader  47',Bergkamp  43'; Roy  77',1994-06-29,,Citrus Bowl,Orlando,605780.0,Alberto Tejada Noriega,Peru,Roy,77,1.0,2.0,Away Win
germany,3–2, Belgium,NO,"Völler  6', 38'; Klinsmann  11'",Grün  8'; Albert  90',1994-07-02,,Soldier Field,Chicago,602460.0,Kurt Röthlisberger,Switzerland,Völler,6,3.0,2.0,Home Win
germany,3–2, Belgium,NO,"Völler  6', 38'; Klinsmann  11'",Grün  8'; Albert  90',1994-07-02,,Soldier Field,Chicago,602460.0,Kurt Röthlisberger,Switzerland,Klinsmann,11,3.0,2.0,Home Win
germany,3–2, Belgium,NO,"Völler  6', 38'; Klinsmann  11'",Grün  8'; Albert  90',1994-07-02,,Soldier Field,Chicago,602460.0,Kurt Röthlisberger,Switzerland,Grün,8,3.0,2.0,Home Win
germany,3–2, Belgium,NO,"Völler  6', 38'; Klinsmann  11'",Grün  8'; Albert  90',1994-07-02,,Soldier Field,Chicago,602460.0,Kurt Röthlisberger,Switzerland,Albert,90,3.0,2.0,Home Win
spain,3–0,  Switzerland,NO,Hierro  15'; Luis Enrique  74'; Begiristain  86' (pen.); pen.,0,1994-07-02,,RFK Stadium,"Washington, D.C.",531210.0,Mario van der Ende,Netherlands,Hierro,15,3.0,0.0,Home Win
spain,3–0,  Switzerland,NO,Hierro  15'; Luis Enrique  74'; Begiristain  86' (pen.); pen.,0,1994-07-02,,RFK Stadium,"Washington, D.C.",531210.0,Mario van der Ende,Netherlands,Luis Enrique,74,3.0,0.0,Home Win
spain,3–0,  Switzerland,NO,Hierro  15'; Luis Enrique  74'; Begiristain  86' (pen.); pen.,0,1994-07-02,,RFK Stadium,"Washington, D.C.",531210.0,Mario van der Ende,Netherlands,Begiristain,86,3.0,0.0,Home Win
saudi arabia,1–3, Sweden,NO,Al-Ghesheyan  85',"Dahlin  6'; K. Andersson  51', 88'",1994-07-03,,Cotton Bowl,Dallas,602770.0,Renato Marsiglia,Brazil,Al-Ghesheyan,85,1.0,3.0,Away Win
saudi arabia,1–3, Sweden,NO,Al-Ghesheyan  85',"Dahlin  6'; K. Andersson  51', 88'",1994-07-03,,Cotton Bowl,Dallas,602770.0,Renato Marsiglia,Brazil,Dahlin,6,1.0,3.0,Away Win
saudi arabia,1–3, Sweden,NO,Al-Ghesheyan  85',"Dahlin  6'; K. Andersson  51', 88'",1994-07-03,,Cotton Bowl,Dallas,602770.0,Renato Marsiglia,Brazil,K. Andersson,51,1.0,3.0,Away Win
romania,3–2, Argentina,NO,"Dumitrescu  11', 18'; Hagi  58'",Batistuta  16' (pen.); pen.  75'; Balbo,1994-07-03,,Rose Bowl,Pasadena,904690.0,Pierluigi Pairetto,Italy,Dumitrescu,11,3.0,2.0,Home Win
romania,3–2, Argentina,NO,"Dumitrescu  11', 18'; Hagi  58'",Batistuta  16' (pen.); pen.  75'; Balbo,1994-07-03,,Rose Bowl,Pasadena,904690.0,Pierluigi Pairetto,Italy,Hagi,58,3.0,2.0,Home Win
romania,3–2, Argentina,NO,"Dumitrescu  11', 18'; Hagi  58'",Batistuta  16' (pen.); pen.  75'; Balbo,1994-07-03,,Rose Bowl,Pasadena,904690.0,Pierluigi Pairetto,Italy,Batistuta,16,3.0,2.0,Home Win
romania,3–2, Argentina,NO,"Dumitrescu  11', 18'; Hagi  58'",Batistuta  16' (pen.); pen.  75'; Balbo,1994-07-03,,Rose Bowl,Pasadena,904690.0,Pierluigi Pairetto,Italy,pen.,75,3.0,2.0,Home Win
netherlands,2–0, Republic of Ireland,NO,Bergkamp  11'; Jonk  41',0,1994-07-04,,Citrus Bowl,Orlando,613550.0,Peter Mikkelsen,Denmark,Bergkamp,11,2.0,0.0,Home Win
netherlands,2–0, Republic of Ireland,NO,Bergkamp  11'; Jonk  41',0,1994-07-04,,Citrus Bowl,Orlando,613550.0,Peter Mikkelsen,Denmark,Jonk,41,2.0,0.0,Home Win
brazil,1–0, United States,NO,Bebeto  72',0,1994-07-04,,Stanford Stadium,Stanford,841470.0,Joël Quiniou,France,Bebeto,72,1.0,0.0,Home Win
nigeria,1–2 (a.e.t.), Italy,NO,Amunike  25',"R. Baggio  88', 102' (pen.); pen.",1994-07-05,,Foxboro Stadium,Foxborough,543670.0,Arturo Brizio Carter,Mexico,Amunike,25,1.0,2.0,Away Win
nigeria,1–2 (a.e.t.), Italy,NO,Amunike  25',"R. Baggio  88', 102' (pen.); pen.",1994-07-05,,Foxboro Stadium,Foxborough,543670.0,Arturo Brizio Carter,Mexico,R. Baggio,88,1.0,2.0,Away Win
mexico,1–1 (a.e.t.), Bulgaria,1–3,García Aspe  18' (pen.); pen.,Stoichkov  6',1994-07-05,,Giants Stadium,East Rutherford,710300.0,Jamal Al Sharif,Syria,García Aspe,18,1.0,1.0,Draw
mexico,1–1 (a.e.t.), Bulgaria,1–3,García Aspe  18' (pen.); pen.,Stoichkov  6',1994-07-05,,Giants Stadium,East Rutherford,710300.0,Jamal Al Sharif,Syria,Stoichkov,6,1.0,1.0,Draw
italy,2–1, Spain,NO,D. Baggio  25'; R. Baggio  88',Caminero  58',1994-07-09,,Foxboro Stadium,Foxborough,534000.0,Sándor Puhl,Hungary,D. Baggio,25,2.0,1.0,Home Win
italy,2–1, Spain,NO,D. Baggio  25'; R. Baggio  88',Caminero  58',1994-07-09,,Foxboro Stadium,Foxborough,534000.0,Sándor Puhl,Hungary,R. Baggio,88,2.0,1.0,Home Win
italy,2–1, Spain,NO,D. Baggio  25'; R. Baggio  88',Caminero  58',1994-07-09,,Foxboro Stadium,Foxborough,534000.0,Sándor Puhl,Hungary,Caminero,58,2.0,1.0,Home Win
netherlands,2–3, Brazil,NO,Bergkamp  64'; Winter  76',Romário  53'; Bebeto  63'; Branco  81',1994-07-09,,Cotton Bowl,Dallas,635000.0,Rodrigo Badilla,Costa Rica,Bergkamp,64,2.0,3.0,Away Win
netherlands,2–3, Brazil,NO,Bergkamp  64'; Winter  76',Romário  53'; Bebeto  63'; Branco  81',1994-07-09,,Cotton Bowl,Dallas,635000.0,Rodrigo Badilla,Costa Rica,Winter,76,2.0,3.0,Away Win
netherlands,2–3, Brazil,NO,Bergkamp  64'; Winter  76',Romário  53'; Bebeto  63'; Branco  81',1994-07-09,,Cotton Bowl,Dallas,635000.0,Rodrigo Badilla,Costa Rica,Romário,53,2.0,3.0,Away Win
netherlands,2–3, Brazil,NO,Bergkamp  64'; Winter  76',Romário  53'; Bebeto  63'; Branco  81',1994-07-09,,Cotton Bowl,Dallas,635000.0,Rodrigo Badilla,Costa Rica,Bebeto,63,2.0,3.0,Away Win
netherlands,2–3, Brazil,NO,Bergkamp  64'; Winter  76',Romário  53'; Bebeto  63'; Branco  81',1994-07-09,,Cotton Bowl,Dallas,635000.0,Rodrigo Badilla,Costa Rica,Branco,81,2.0,3.0,Away Win
bulgaria,2–1, Germany,NO,Stoichkov  75'; Letchkov  78',Matthäus  47' (pen.); pen.,1994-07-10,,Giants Stadium,East Rutherford,720000.0,José Torres Cadena,Colombia,Stoichkov,75,2.0,1.0,Home Win
bulgaria,2–1, Germany,NO,Stoichkov  75'; Letchkov  78',Matthäus  47' (pen.); pen.,1994-07-10,,Giants Stadium,East Rutherford,720000.0,José Torres Cadena,Colombia,Letchkov,78,2.0,1.0,Home Win
bulgaria,2–1, Germany,NO,Stoichkov  75'; Letchkov  78',Matthäus  47' (pen.); pen.,1994-07-10,,Giants Stadium,East Rutherford,720000.0,José Torres Cadena,Colombia,Matthäus,47,2.0,1.0,Home Win
romania,2–2 (a.e.t.), Sweden,4–5,"Răducioiu  88', 101'",Brolin  78'; K. Andersson  115',1994-07-10,,Stanford Stadium,Stanford,835000.0,Philip Don,England,Răducioiu,88,2.0,2.0,Draw
romania,2–2 (a.e.t.), Sweden,4–5,"Răducioiu  88', 101'",Brolin  78'; K. Andersson  115',1994-07-10,,Stanford Stadium,Stanford,835000.0,Philip Don,England,Brolin,78,2.0,2.0,Draw
romania,2–2 (a.e.t.), Sweden,4–5,"Răducioiu  88', 101'",Brolin  78'; K. Andersson  115',1994-07-10,,Stanford Stadium,Stanford,835000.0,Philip Don,England,K. Andersson,115,2.0,2.0,Draw
bulgaria,1–2, Italy,NO,Stoichkov  44' (pen.); pen.,"R. Baggio  21', 25'",1994-07-13,,Giants Stadium,East Rutherford,741100.0,Joël Quiniou,France,Stoichkov,44,1.0,2.0,Away Win
bulgaria,1–2, Italy,NO,Stoichkov  44' (pen.); pen.,"R. Baggio  21', 25'",1994-07-13,,Giants Stadium,East Rutherford,741100.0,Joël Quiniou,France,R. Baggio,21,1.0,2.0,Away Win
sweden,0–1, Brazil,NO,0,Romário  80',1994-07-13,,Rose Bowl,Pasadena,918560.0,José Torres Cadena,Colombia,Romário,80,0.0,1.0,Away Win
sweden,4–0, Bulgaria,NO,Brolin  8'; Mild  30'; Larsson  37'; K. Andersson  39',0,1994-07-16,,Rose Bowl,Pasadena,915000.0,Ali Bujsaim,United Arab Emirates,Brolin,8,4.0,0.0,Home Win
sweden,4–0, Bulgaria,NO,Brolin  8'; Mild  30'; Larsson  37'; K. Andersson  39',0,1994-07-16,,Rose Bowl,Pasadena,915000.0,Ali Bujsaim,United Arab Emirates,Mild,30,4.0,0.0,Home Win
sweden,4–0, Bulgaria,NO,Brolin  8'; Mild  30'; Larsson  37'; K. Andersson  39',0,1994-07-16,,Rose Bowl,Pasadena,915000.0,Ali Bujsaim,United Arab Emirates,Larsson,37,4.0,0.0,Home Win
sweden,4–0, Bulgaria,NO,Brolin  8'; Mild  30'; Larsson  37'; K. Andersson  39',0,1994-07-16,,Rose Bowl,Pasadena,915000.0,Ali Bujsaim,United Arab Emirates,K. Andersson,39,4.0,0.0,Home Win
brazil,2–1, Scotland,NO,César Sampaio  5'; Boyd  74' (o.g.); o.g.,Collins  38' (pen.); pen.,1998-06-10,17:30:00,Stade de France,Saint-Denis,800000.0,José María García-Aranda,Spain,César Sampaio,5,2.0,1.0,Home Win
brazil,2–1, Scotland,NO,César Sampaio  5'; Boyd  74' (o.g.); o.g.,Collins  38' (pen.); pen.,1998-06-10,17:30:00,Stade de France,Saint-Denis,800000.0,José María García-Aranda,Spain,Boyd,74,2.0,1.0,Home Win
brazil,2–1, Scotland,NO,César Sampaio  5'; Boyd  74' (o.g.); o.g.,Collins  38' (pen.); pen.,1998-06-10,17:30:00,Stade de France,Saint-Denis,800000.0,José María García-Aranda,Spain,Collins,38,2.0,1.0,Home Win
morocco,2–2, Norway,NO,Hadji  37'; Hadda  60',Chippo  45+1' (o.g.); o.g.  61'; Eggen,1998-06-10,21:00:00,Stade de la Mosson,Montpellier,298000.0,Pirom Un-prasert,Thailand,Hadji,37,2.0,2.0,Draw
morocco,2–2, Norway,NO,Hadji  37'; Hadda  60',Chippo  45+1' (o.g.); o.g.  61'; Eggen,1998-06-10,21:00:00,Stade de la Mosson,Montpellier,298000.0,Pirom Un-prasert,Thailand,Hadda,60,2.0,2.0,Draw
morocco,2–2, Norway,NO,Hadji  37'; Hadda  60',Chippo  45+1' (o.g.); o.g.  61'; Eggen,1998-06-10,21:00:00,Stade de la Mosson,Montpellier,298000.0,Pirom Un-prasert,Thailand,o.g.,61,2.0,2.0,Draw
scotland,1–1, Norway,NO,Burley  66',H. Flo  46',1998-06-16,17:30:00,Parc Lescure,Bordeaux,318000.0,László Vágner,Hungary,Burley,66,1.0,1.0,Draw
scotland,1–1, Norway,NO,Burley  66',H. Flo  46',1998-06-16,17:30:00,Parc Lescure,Bordeaux,318000.0,László Vágner,Hungary,H. Flo,46,1.0,1.0,Draw
brazil,3–0, Morocco,NO,Ronaldo  9'; Rivaldo  45+2'; Bebeto  50',0,1998-06-16,21:00:00,Stade de la Beaujoire,Nantes,355000.0,Nikolai Levnikov,Russia,Ronaldo,9,3.0,0.0,Home Win
brazil,3–0, Morocco,NO,Ronaldo  9'; Rivaldo  45+2'; Bebeto  50',0,1998-06-16,21:00:00,Stade de la Beaujoire,Nantes,355000.0,Nikolai Levnikov,Russia,Bebeto,50,3.0,0.0,Home Win
scotland,0–3, Morocco,NO,0,"Bassir  23', 85'; Hadda  46'",1998-06-23,21:00:00,Stade Geoffroy-Guichard,Saint-Étienne,306000.0,Ali Bujsaim,United Arab Emirates,Bassir,23,0.0,3.0,Away Win
scotland,0–3, Morocco,NO,0,"Bassir  23', 85'; Hadda  46'",1998-06-23,21:00:00,Stade Geoffroy-Guichard,Saint-Étienne,306000.0,Ali Bujsaim,United Arab Emirates,Hadda,46,0.0,3.0,Away Win
brazil,1–2, Norway,NO,Bebeto  78',T. A. Flo  83'; Rekdal  89' (pen.); pen.,1998-06-23,21:00:00,Stade Vélodrome,Marseille,550000.0,Esfandiar Baharmast,United States,Bebeto,78,1.0,2.0,Away Win
brazil,1–2, Norway,NO,Bebeto  78',T. A. Flo  83'; Rekdal  89' (pen.); pen.,1998-06-23,21:00:00,Stade Vélodrome,Marseille,550000.0,Esfandiar Baharmast,United States,T. A. Flo,83,1.0,2.0,Away Win
brazil,1–2, Norway,NO,Bebeto  78',T. A. Flo  83'; Rekdal  89' (pen.); pen.,1998-06-23,21:00:00,Stade Vélodrome,Marseille,550000.0,Esfandiar Baharmast,United States,Rekdal,89,1.0,2.0,Away Win
italy,2–2, Chile,NO,Vieri  10'; R. Baggio  84' (pen.); pen.,"Salas  45+3', 50'",1998-06-11,17:30:00,Parc Lescure,Bordeaux,318000.0,Lucien Bouchardeau,Niger,Vieri,10,2.0,2.0,Draw
italy,2–2, Chile,NO,Vieri  10'; R. Baggio  84' (pen.); pen.,"Salas  45+3', 50'",1998-06-11,17:30:00,Parc Lescure,Bordeaux,318000.0,Lucien Bouchardeau,Niger,R. Baggio,84,2.0,2.0,Draw
cameroon,1–1, Austria,NO,Njanka  77',Polster  90+1',1998-06-11,21:00:00,Stade de Toulouse,Toulouse,335000.0,Epifanio González,Paraguay,Njanka,77,1.0,1.0,Draw
chile,1–1, Austria,NO,Salas  70',Vastić  90+2',1998-06-17,17:30:00,Stade Geoffroy-Guichard,Saint-Étienne,306000.0,Gamal Al-Ghandour,Egypt,Salas,70,1.0,1.0,Draw
italy,3–0, Cameroon,NO,"Di Biagio  7'; Vieri  75', 89'",0,1998-06-17,21:00:00,Stade de la Mosson,Montpellier,298000.0,Eddie Lennie,Australia,Di Biagio,7,3.0,0.0,Home Win
italy,3–0, Cameroon,NO,"Di Biagio  7'; Vieri  75', 89'",0,1998-06-17,21:00:00,Stade de la Mosson,Montpellier,298000.0,Eddie Lennie,Australia,Vieri,75,3.0,0.0,Home Win
italy,2–1, Austria,NO,Vieri  48'; R. Baggio  90',Herzog  90+2' (pen.); pen.,1998-06-23,16:00:00,Stade de France,Saint-Denis,800000.0,Paul Durkin,England,Vieri,48,2.0,1.0,Home Win
italy,2–1, Austria,NO,Vieri  48'; R. Baggio  90',Herzog  90+2' (pen.); pen.,1998-06-23,16:00:00,Stade de France,Saint-Denis,800000.0,Paul Durkin,England,R. Baggio,90,2.0,1.0,Home Win
chile,1–1, Cameroon,NO,Sierra  20',Mboma  56',1998-06-23,16:00:00,Stade de la Beaujoire,Nantes,355000.0,László Vágner,Hungary,Sierra,20,1.0,1.0,Draw
chile,1–1, Cameroon,NO,Sierra  20',Mboma  56',1998-06-23,16:00:00,Stade de la Beaujoire,Nantes,355000.0,László Vágner,Hungary,Mboma,56,1.0,1.0,Draw
saudi arabia,0–1, Denmark,NO,0,Rieper  69',1998-06-12,17:30:00,Stade Félix Bollaert,Lens,381000.0,Javier Castrilli,Argentina,Rieper,69,0.0,1.0,Away Win
france,3–0, South Africa,NO,Dugarry  36'; Issa  77' (o.g.); o.g.  90+2'; Henry,0,1998-06-12,21:00:00,Stade Vélodrome,Marseille,550000.0,Márcio Rezende de Freitas,Brazil,Dugarry,36,3.0,0.0,Home Win
france,3–0, South Africa,NO,Dugarry  36'; Issa  77' (o.g.); o.g.  90+2'; Henry,0,1998-06-12,21:00:00,Stade Vélodrome,Marseille,550000.0,Márcio Rezende de Freitas,Brazil,Issa,77,3.0,0.0,Home Win
south africa,1–1, Denmark,NO,McCarthy  51',A. Nielsen  12',1998-06-18,17:30:00,Stade de Toulouse,Toulouse,335000.0,John Toro Rendón,Colombia,McCarthy,51,1.0,1.0,Draw
south africa,1–1, Denmark,NO,McCarthy  51',A. Nielsen  12',1998-06-18,17:30:00,Stade de Toulouse,Toulouse,335000.0,John Toro Rendón,Colombia,A. Nielsen,12,1.0,1.0,Draw
france,4–0, Saudi Arabia,NO,"Henry  37', 78'; Trezeguet  68'; Lizarazu  85'",0,1998-06-18,21:00:00,Stade de France,Saint-Denis,800000.0,Arturo Brizio Carter,Mexico,Henry,37,4.0,0.0,Home Win
france,4–0, Saudi Arabia,NO,"Henry  37', 78'; Trezeguet  68'; Lizarazu  85'",0,1998-06-18,21:00:00,Stade de France,Saint-Denis,800000.0,Arturo Brizio Carter,Mexico,Trezeguet,68,4.0,0.0,Home Win
france,4–0, Saudi Arabia,NO,"Henry  37', 78'; Trezeguet  68'; Lizarazu  85'",0,1998-06-18,21:00:00,Stade de France,Saint-Denis,800000.0,Arturo Brizio Carter,Mexico,Lizarazu,85,4.0,0.0,Home Win
france,2–1, Denmark,NO,Djorkaeff  12' (pen.); pen.  56'; Petit,M. Laudrup  42' (pen.); pen.,1998-06-24,16:00:00,Stade Gerland,Lyon,391000.0,Pierluigi Collina,Italy,Djorkaeff,12,2.0,1.0,Home Win
france,2–1, Denmark,NO,Djorkaeff  12' (pen.); pen.  56'; Petit,M. Laudrup  42' (pen.); pen.,1998-06-24,16:00:00,Stade Gerland,Lyon,391000.0,Pierluigi Collina,Italy,pen.,56,2.0,1.0,Home Win
